Age,Annual Income,Spending Score,Previous Purchases,Campaign Engagement,Days Since Last Purchase,Gender,Marital Status,Children,Social Media Interaction,Email Click Rate,Online Browsing Time,Loyalty Points,Product Reviews,Customer Tenure,Response
47,64954,95,8,3,80,1,1,2,8,0.22999041331521675,231,2423,3,12,0
69,35967,97,4,1,129,1,1,1,2,0.012136399279584098,262,2978,3,10,0
35,118294,11,14,2,90,1,0,0,10,0.7368400718928148,78,4415,49,11,0
41,117278,53,16,2,99,0,0,1,5,0.5182347881087007,109,4547,36,9,0
69,94471,41,9,8,77,0,0,0,8,0.49839086977207847,270,4122,38,9,0
26,67116,5,7,6,42,0,1,1,2,0.002703205012607235,234,940,35,19,0
48,122116,66,17,1,122,1,1,2,8,0.9785385133978797,227,686,14,15,0
32,64227,13,5,8,287,1,0,3,2,0.8325718615812844,205,2740,21,13,0
21,31942,63,16,7,22,0,1,0,18,0.9674406733677335,93,4929,10,0,1
57,77664,82,3,5,143,1,0,3,3,0.24367358573022713,189,936,35,6,0
26,58069,90,14,5,257,0,1,0,12,0.6036759389694595,185,4904,31,8,1
62,117342,25,9,1,6,0,1,3,16,0.7467428538353165,117,1326,18,12,0
26,44407,44,12,2,276,0,1,1,1,0.8033358712684696,46,4140,15,8,0
43,143926,14,0,5,185,0,0,3,15,0.7817300231239284,291,1116,9,17,0
21,89201,69,8,2,94,0,1,0,0,0.5723272349272372,126,2112,42,14,0
34,110093,59,4,6,24,1,0,2,2,0.03159993408001105,77,4267,16,16,0
33,84348,56,10,4,290,1,0,0,15,0.9939771417357537,3,3581,42,1,0
32,111981,52,3,3,226,0,0,3,5,0.11487281799138871,57,756,42,8,0
52,47878,66,19,7,172,1,0,1,7,0.18082229675395267,246,2848,5,12,0
69,113100,68,15,1,134,0,1,0,4,0.8244346338318469,187,1475,47,13,0
22,108629,12,17,2,287,1,0,1,7,0.10057591564824897,199,921,44,8,0
22,85420,75,7,9,308,0,1,2,0,0.2133525064750964,78,326,32,14,0
37,131092,68,1,3,68,1,0,1,18,0.020301890090891672,229,719,19,1,0
32,121987,43,16,9,280,0,1,1,1,0.15667084691775457,154,1970,13,1,0
35,73168,73,9,5,350,0,0,0,5,0.6589600114129774,77,932,42,4,1
64,149324,74,12,4,341,0,1,1,5,0.3605359538992644,6,906,27,15,0
19,149409,91,14,4,357,0,0,1,19,0.1351342555791466,87,2463,39,12,0
46,84862,6,8,6,332,0,0,1,19,0.26399671822144877,192,3396,5,9,0
30,119622,15,7,7,230,1,1,3,8,0.7536770368365956,233,833,18,6,0
21,112025,42,5,5,341,0,1,1,0,0.5568466007175235,296,3833,42,2,0
59,58004,31,3,2,316,1,1,1,1,0.47604363987105125,73,1164,5,18,0
62,50471,86,17,3,306,0,1,1,19,0.04665807896435448,297,4870,42,14,0
27,121820,53,2,0,257,0,0,0,18,0.5117258588595026,11,34,4,0,0
48,90167,6,3,4,172,1,1,0,15,0.48152816947027577,291,2322,1,9,0
58,132229,33,12,9,31,0,0,1,8,0.44286876145764265,297,4705,47,8,0
25,113828,29,19,7,199,0,1,1,4,0.48749256453890233,80,4769,5,19,0
20,95308,21,10,2,79,0,1,3,19,0.07429659359387886,275,3013,13,18,0
65,113969,54,7,9,352,0,0,1,10,0.933010729571394,37,1753,13,17,0
63,44568,56,13,3,74,0,1,2,19,0.3061328833294964,132,3990,29,6,0
26,140960,94,13,3,263,0,1,1,13,0.6525160712932019,199,190,44,19,0
47,39466,21,15,5,84,1,1,0,12,0.3589857732370546,271,1289,39,4,0
28,121057,55,13,8,216,0,1,0,2,0.32793605042607943,59,1827,23,15,0
52,87324,58,0,9,120,1,1,1,1,0.7249977365838524,95,3037,29,15,0
54,132208,64,1,2,19,0,1,0,15,0.4187742696093967,2,4710,10,6,0
59,45467,86,19,3,148,0,1,3,10,0.6158743033137252,200,2035,13,8,0
30,127555,46,0,5,6,1,1,0,2,0.27422481660055364,121,2976,21,7,0
53,105955,84,10,5,85,1,1,2,14,0.2654644493239873,227,456,2,10,0
30,82948,22,5,6,146,0,1,1,2,0.1990625446299542,32,638,28,6,0
29,46676,60,14,0,315,1,0,0,18,0.300913348504088,95,1696,47,7,0
54,124791,11,11,8,186,0,1,0,3,0.06490274116824624,273,2934,45,11,0
27,61514,47,4,1,324,0,1,1,4,0.0778023610697246,259,70,7,19,0
26,138718,31,11,3,300,0,1,0,8,0.8529096611712351,171,1992,48,1,0
69,52650,77,13,2,317,1,1,2,6,0.27986897152042134,237,4284,6,17,0
24,118290,18,13,2,192,1,0,1,12,0.5383322562598208,162,2959,23,12,0
19,107701,22,18,4,281,1,1,0,17,0.4964278124081546,97,4287,4,0,0
40,40683,56,4,6,187,1,1,3,14,0.6341905851533136,33,187,19,1,0
56,128092,17,2,6,17,0,0,3,11,0.647941535485333,112,3597,4,0,0
57,89819,38,17,6,314,1,1,1,9,0.3667849281220461,164,4525,48,8,0
56,110978,25,5,2,148,1,1,0,16,0.13343096149405576,229,2012,5,6,0
38,34860,32,8,8,45,1,0,3,5,0.17741315602910024,187,4004,27,18,0
40,33729,15,6,5,11,0,0,2,10,0.35932464413911525,107,4581,14,0,0
46,61351,13,17,9,229,0,1,0,2,0.560109687859328,208,3282,25,17,0
31,142704,58,1,7,112,0,1,2,5,0.6142467117736797,278,2949,44,5,0
43,92744,90,19,0,159,1,1,3,19,0.9323555692973288,114,3652,20,2,0
68,54346,50,9,3,226,0,1,1,11,0.3052204689213881,33,2314,20,11,0
22,104155,11,11,6,182,0,1,2,2,0.10929491589706686,57,4294,8,10,0
48,106700,13,1,8,54,0,0,3,1,0.5376581341470882,88,3209,46,6,0
42,134414,97,12,2,265,1,1,1,2,0.06659669495375886,71,3943,43,13,0
48,36955,50,7,5,34,1,0,0,12,0.16561900372024618,67,2016,40,2,0
67,95642,38,6,7,79,0,0,3,19,0.5541352187617277,133,634,9,7,0
37,100290,1,2,2,5,0,1,3,8,0.9244720525814627,87,2250,47,4,0
61,74293,39,7,5,126,0,1,0,16,0.19554846673611348,211,4689,24,2,0
34,91336,27,0,8,67,0,1,0,13,0.3624981774921293,258,1922,20,9,0
62,51662,36,14,8,189,0,0,0,19,0.4428544569065702,22,1330,33,6,0
19,36408,32,0,5,243,1,0,1,7,0.9534994609635931,184,4185,30,4,0
42,70403,41,11,4,8,0,0,1,3,0.7356149866256436,82,1426,1,13,0
30,31225,15,10,0,156,0,1,0,0,0.33215221812531237,128,3850,41,10,0
56,42196,31,15,2,70,0,1,1,9,0.27136647782206935,258,580,39,7,0
45,99786,6,3,2,133,1,0,3,12,0.5185047008703975,278,536,15,2,0
59,45372,89,1,3,299,1,1,1,1,0.3813778483128787,0,2220,34,5,0
23,47279,52,2,4,319,0,0,3,4,0.6167982398884286,4,3126,48,16,0
20,140401,82,3,7,248,1,1,3,5,0.5347553602285747,155,191,49,11,0
52,125729,22,17,8,322,1,1,1,0,0.033765284306772725,68,2649,30,3,0
35,146308,31,11,6,43,1,1,0,4,0.0744752421853726,82,1666,11,10,0
28,84240,73,0,9,115,0,0,2,14,0.13404966863788315,299,35,22,10,0
37,140359,46,2,5,227,0,0,2,7,0.6507492677172874,199,119,41,15,0
22,122404,67,3,2,56,0,1,1,17,0.9772505037565989,80,2528,43,18,0
36,68187,97,5,8,243,0,0,3,17,0.4526205682230049,280,3667,37,3,0
39,146073,91,16,9,56,0,0,2,3,0.14939587895019935,75,4690,16,12,0
36,78481,43,7,0,142,1,0,3,19,0.6100450516298737,237,3111,43,3,0
64,58475,1,17,8,191,1,1,3,19,0.6254092845280176,284,1348,13,18,0
33,74552,44,15,2,6,1,1,3,6,0.75575551228912,234,799,32,17,0
41,97969,57,5,8,274,0,1,3,7,0.7098298460546136,289,4849,47,17,0
58,106534,9,18,9,133,1,0,2,19,0.6878424488764078,58,2477,47,0,0
21,139879,5,7,0,38,0,0,1,12,0.7248396411463716,224,4743,5,2,0
32,126669,79,3,7,192,0,0,1,3,0.8192250866724828,201,610,22,5,0
42,129605,9,8,5,326,1,0,3,17,0.8954579942694719,209,4139,47,9,0
61,36858,45,7,8,24,1,0,3,12,0.003406169479451937,21,3568,48,10,0
52,104486,92,18,3,101,0,0,1,13,0.6662199331252592,180,4291,30,18,0
31,104474,77,0,4,150,1,1,0,8,0.9412132376500699,30,2849,39,0,0
66,55168,24,3,5,216,1,1,3,11,0.7578703548616824,214,2162,4,12,0
36,62099,74,9,8,229,1,1,2,8,0.08136808003996643,258,4314,2,2,0
55,101180,42,7,5,266,0,1,2,0,0.7363154993298718,173,3057,37,12,0
53,139382,22,2,8,161,0,0,3,8,0.25259633042539476,216,4308,27,19,0
24,91455,60,11,1,286,1,0,3,6,0.18405611752304463,168,4312,30,0,0
47,84240,86,8,3,165,1,0,1,0,0.20320104908791636,12,215,16,19,0
36,104796,37,2,2,246,0,0,0,1,0.9721345346956245,9,326,21,8,0
66,84592,39,3,3,173,0,1,1,17,0.6591134336498721,61,4715,46,9,0
42,77458,84,5,0,8,0,1,0,7,0.9778552417598017,297,3259,12,1,0
33,131611,74,8,1,275,0,1,2,0,0.8471952031646591,295,1704,48,18,0
64,88046,74,1,3,58,1,1,1,2,0.9248960569591379,224,4175,43,14,0
57,149396,90,1,9,84,0,1,1,0,0.5549388864583757,66,4089,20,5,0
68,46488,89,17,3,149,0,0,3,19,0.34874030327200867,14,4238,46,4,0
25,88841,53,2,4,320,1,0,3,2,0.738534111310999,0,3105,20,4,0
35,148521,28,2,8,59,1,1,2,7,0.018065656990422174,271,2801,5,0,0
45,30395,77,17,0,124,1,1,0,11,0.6437499686881487,27,1476,9,18,0
33,82669,15,5,7,40,0,0,0,6,0.956484569855202,36,3923,39,10,0
69,40845,60,0,2,336,0,1,2,19,0.845863457255317,53,2021,13,12,0
36,66059,60,14,8,172,1,0,0,0,0.18946413178791033,118,1060,22,6,0
59,48394,6,10,7,259,0,0,3,2,0.12804177500586378,212,3573,6,13,0
34,123993,52,9,7,325,0,0,2,11,0.826480732036738,292,1160,23,14,0
62,75906,12,3,8,172,0,1,3,7,0.05339058458974122,248,633,14,18,0
30,89332,19,13,3,185,1,1,2,8,0.9953057467576372,149,2084,22,4,0
24,67305,96,1,4,240,1,0,2,14,0.46739938779119683,131,904,4,2,0
44,72628,75,12,6,338,0,0,0,10,0.927592556615408,43,1938,40,10,0
27,51352,97,15,1,93,0,0,1,5,0.8112771794789713,132,1894,19,12,0
51,116682,2,11,6,62,0,0,2,4,0.6973718988469406,254,4043,9,17,0
53,112971,55,4,2,220,0,0,0,4,0.2057568602249712,207,3135,22,17,0
42,81993,15,18,5,7,0,0,2,15,0.0856523631962317,183,2699,48,15,0
23,69386,64,2,5,212,1,0,0,14,0.6556664553047866,14,4623,26,18,0
41,133027,69,19,5,208,1,1,2,10,0.1897408908610626,152,3688,42,6,0
35,86624,15,1,9,208,0,0,0,19,0.8287133027828214,203,2434,45,9,0
40,87065,43,16,1,84,1,0,2,16,0.06709135817394496,71,2695,30,1,0
23,115504,74,10,8,206,0,1,2,18,0.5238544304122824,180,81,5,3,0
46,143141,17,0,7,346,0,1,2,16,0.42204852767533696,66,4681,47,19,0
42,38539,98,18,6,152,0,0,0,14,0.9248633493213542,171,1243,12,14,1
34,31263,24,7,8,160,1,1,1,12,0.8985033521136412,293,4854,27,0,0
63,43305,74,10,3,115,1,0,2,17,0.7202996697185768,188,4850,15,3,0
41,83817,30,7,1,361,1,0,0,15,0.7553172319736116,68,316,16,12,0
28,54398,67,16,3,250,1,1,3,19,0.7065321181794636,45,960,45,7,0
43,139238,51,19,9,182,1,0,0,0,0.6747992185788025,102,2269,46,5,0
68,127616,60,5,2,163,1,1,0,19,0.9969451669278978,238,4473,30,7,0
51,105801,3,6,1,327,0,1,1,12,0.7360675122288483,111,4718,9,0,0
45,79107,5,12,1,79,0,1,3,3,0.9455814163577114,31,232,30,1,0
20,62152,28,6,7,6,0,1,3,11,0.4372260161469981,251,3853,38,2,0
28,123260,78,10,4,324,0,0,1,14,0.9981245190278407,26,3312,41,1,0
55,60624,11,9,5,86,1,0,1,19,0.6144651655897574,289,4823,5,9,0
31,129655,72,7,7,7,1,0,2,11,0.90492942662994,116,3411,45,4,1
68,86132,72,9,6,35,0,0,2,18,0.09092386853822532,136,2848,19,13,0
43,135494,76,10,6,250,1,1,0,18,0.6105489936324198,158,2507,48,16,1
65,82979,15,19,6,99,1,1,0,14,0.9927970166482871,73,2679,40,0,0
38,88013,83,16,6,78,1,1,2,4,0.06656217029875666,213,4980,20,14,0
56,124925,48,10,7,285,1,1,3,10,0.9470496757047054,50,2372,15,3,0
47,93797,46,15,0,270,1,0,0,17,0.14590011103402267,160,3599,24,18,0
25,81798,28,4,2,220,1,1,0,9,0.9961188932093431,188,4904,38,9,0
68,46650,7,9,0,195,0,1,1,12,0.28893974231940556,235,2413,35,2,0
37,56014,71,19,7,225,1,1,2,18,0.7936435587329689,82,90,42,7,0
65,106421,94,4,1,86,1,1,1,19,0.027710883225482652,282,4109,33,17,0
49,37434,82,19,6,57,0,1,0,14,0.2867950655900786,138,28,7,1,0
39,60028,88,8,5,169,0,0,2,17,0.6031968741619947,233,4230,13,6,1
24,96558,6,2,0,96,0,0,3,7,0.2272542814688755,27,427,48,9,0
26,54331,58,2,5,145,0,0,3,2,0.7607462050304022,137,2612,22,19,0
62,97573,68,9,8,357,0,1,1,10,0.6756628762085292,290,2529,11,19,1
18,104292,55,6,2,17,0,1,2,4,0.9908814565254905,273,2377,19,6,0
46,76326,67,1,6,183,0,1,0,11,0.5843223078987775,132,2606,23,13,0
25,112979,49,7,3,142,0,1,3,0,0.7681177254890672,157,3471,12,9,0
21,129728,51,11,0,333,0,0,3,5,0.07452494388579123,195,4142,32,13,0
52,34123,59,8,6,61,1,0,3,5,0.04299225166881815,189,4863,33,0,0
20,46603,6,10,0,162,1,1,0,11,0.5816472384066322,175,420,31,8,0
62,95941,90,18,3,39,0,1,0,14,0.9853517434092987,111,790,41,18,0
57,72597,51,19,8,178,0,0,3,3,0.26879164048165594,151,4087,28,5,0
24,93238,38,16,4,234,0,0,2,17,0.001712963195741768,80,4607,26,18,0
44,114238,11,12,6,59,1,0,2,11,0.340916069239547,170,1982,37,14,0
18,72719,52,0,6,227,0,1,1,6,0.7390846927570865,199,2945,12,2,0
44,121786,93,0,2,238,1,1,2,4,0.8022715695017688,273,341,48,3,0
33,71751,20,7,7,55,1,1,1,2,0.7810679552601918,160,2025,21,14,0
55,116978,10,12,0,233,1,0,1,4,0.08092344236876048,93,771,6,18,0
24,47693,26,5,3,83,1,1,3,16,0.7708291427522228,8,4192,6,12,0
61,119541,48,2,9,202,0,1,1,5,0.08165427771777667,179,3069,28,17,0
40,140329,91,15,3,40,0,0,2,19,0.987164051333927,10,3221,39,9,0
58,67697,14,9,1,16,0,0,2,1,0.3704811776497281,1,696,13,16,0
28,124524,59,6,5,104,0,0,2,18,0.6934887768783438,282,1739,1,18,0
59,127869,12,2,0,24,0,1,3,14,0.4845169775798759,161,1939,6,19,0
50,59992,23,13,2,92,1,1,1,2,0.2406469549775142,10,2216,16,0,0
67,93825,85,15,8,214,1,0,0,0,0.6108557783815662,246,3862,32,5,1
53,39522,72,3,9,183,0,1,1,18,0.015921557682325838,286,1490,21,10,0
54,75406,39,12,5,216,1,1,1,6,0.5051564885213881,55,4384,13,19,0
58,137006,9,0,1,150,1,1,3,9,0.039039507115592786,233,2500,0,1,0
34,139068,88,4,8,257,0,0,1,8,0.5678031775430129,146,3518,7,7,0
52,42121,95,17,1,300,1,0,2,15,0.4572904518284864,287,1332,40,16,0
65,44219,25,11,6,118,1,0,1,14,0.8947268052822231,70,4466,7,19,0
22,31617,17,10,0,133,0,0,3,12,0.9660033310656905,141,788,28,3,0
65,73016,42,8,4,206,1,1,1,7,0.6511010162546604,172,831,16,15,0
49,80672,29,6,6,262,0,1,3,10,0.18518767943169334,256,3359,26,18,0
20,54276,60,13,2,321,1,0,3,0,0.5235641789049474,179,3263,44,3,0
69,129887,67,2,3,189,1,0,3,7,0.0016275701903131212,288,3496,7,0,0
64,102240,85,15,4,157,0,1,1,11,0.7680675160518147,161,4562,5,10,1
52,136292,57,6,2,75,1,1,0,18,0.04116454204674336,120,405,43,12,0
69,85735,72,0,5,51,1,0,3,5,0.8075684362783763,129,1123,29,11,0
31,47959,14,5,2,225,0,1,3,15,0.2646779897399475,189,3224,22,7,0
65,58522,39,5,7,93,1,0,2,13,0.25003105985949026,18,3555,14,19,0
48,86087,16,9,6,291,1,1,3,6,0.08967985335198758,271,2124,40,14,0
48,39953,18,11,0,290,0,0,1,2,0.6857638917927177,133,2143,13,19,0
34,56567,95,18,1,321,0,1,1,9,0.3659917419939259,282,2289,26,0,0
41,90523,75,5,3,177,1,0,0,0,0.08990574301164245,208,3090,2,9,0
69,92708,20,13,4,105,1,0,2,5,0.3210089889837324,140,2783,11,1,0
40,52560,46,2,9,75,0,1,3,4,0.9221106913689157,76,1073,42,8,0
35,88390,45,9,3,3,1,0,1,14,0.03494500781841814,24,3735,2,9,0
67,98149,4,8,3,310,0,1,2,17,0.6690539161069288,168,3132,39,2,0
31,66660,84,19,8,186,1,0,1,3,0.5010058356250131,123,1359,0,5,1
67,75104,95,18,3,19,0,0,3,4,0.597644556301946,164,356,16,0,0
32,87805,20,14,3,274,0,0,1,9,0.3916445424908881,269,71,17,12,0
32,135037,11,8,3,135,0,0,2,3,0.48154170845956745,42,1458,9,5,0
23,132735,65,18,1,26,0,0,0,9,0.7592983820165605,299,1457,11,8,0
44,54496,18,7,7,135,1,0,3,19,0.4831783853792426,297,3128,16,0,0
32,113301,39,3,3,17,1,1,1,3,0.3762891052680807,32,2302,21,12,0
67,121257,44,4,4,284,0,0,2,11,0.2757541230085926,143,4873,41,4,0
53,33515,97,18,7,301,0,1,1,8,0.4505007961054732,134,708,13,10,1
25,34454,18,13,3,137,0,1,1,1,0.575719243870154,15,2604,40,4,0
32,136073,47,17,4,231,1,1,0,4,0.3744821956950183,45,4277,7,12,0
20,52873,31,18,4,339,0,1,0,15,0.9009874505667096,3,2673,16,1,0
64,103920,99,5,5,256,1,1,3,18,0.9959453002436672,2,1290,14,0,0
30,43727,39,4,6,218,1,1,3,13,0.20411850122021225,274,224,5,4,0
58,99070,38,10,2,131,0,0,3,14,0.644264593037001,284,1116,6,7,0
51,129059,79,4,9,356,1,1,3,18,0.20615131368707418,235,3905,49,18,0
41,127425,47,7,2,255,1,0,2,17,0.5410509142716895,64,4844,31,4,0
57,147213,70,4,8,95,0,0,3,10,0.3932923936423769,276,936,47,3,0
49,79979,8,10,0,273,1,0,3,12,0.24541335639487938,224,2358,42,19,0
49,55465,86,12,9,333,0,0,1,9,0.3420778015674736,182,4084,8,1,1
47,83900,65,5,7,300,1,0,1,6,0.12334084148136659,88,3240,19,1,0
69,89799,13,4,9,14,0,1,2,0,0.07948926987188121,10,2519,41,3,0
66,147021,55,17,2,178,1,0,1,17,0.4501257954279576,98,1593,44,14,0
30,126129,88,9,4,259,1,0,1,3,0.8152606687343361,38,3494,38,2,0
18,51330,85,15,2,87,1,1,2,15,0.682900254800618,49,2260,1,11,0
51,38302,43,13,9,93,0,1,0,17,0.5953322234936989,283,583,17,4,0
32,108443,4,14,0,332,1,0,1,18,0.42050473965197144,19,4404,37,1,0
61,119966,71,2,9,27,1,1,0,14,0.4685520404541672,166,3180,1,13,0
31,137288,60,2,4,184,1,1,0,9,0.021496440986371934,252,586,14,18,0
46,142689,12,11,7,74,0,0,0,6,0.9401406591397142,173,4596,10,19,0
51,102717,59,14,4,53,0,0,2,0,0.31086223277172875,199,77,2,18,0
35,141749,77,10,3,320,0,0,3,0,0.9144559535436856,287,511,8,2,0
24,42875,54,9,8,46,1,0,2,0,0.7162502498709614,211,3183,44,19,0
46,57219,44,19,0,247,1,1,2,18,0.5617208652808141,299,2840,42,1,0
48,66182,16,14,4,233,0,1,3,6,0.44521384894451554,83,1561,22,11,0
42,110541,6,17,0,117,0,0,0,14,0.3229681842842155,248,2597,44,1,0
55,72269,14,13,5,259,1,0,3,12,0.6383054965880086,8,1579,42,4,0
31,109781,58,5,9,229,1,0,0,8,0.9702261809457527,37,4908,9,14,0
25,36457,31,13,8,289,1,0,3,13,0.804325848331554,123,4961,36,6,0
44,36749,41,15,1,240,0,0,0,5,0.39112898098094606,36,1395,23,12,0
19,63064,35,1,3,331,1,0,1,6,0.48217471641968,297,1523,31,14,0
34,39821,10,18,7,181,0,1,0,13,0.46845613822070664,150,3124,3,17,0
54,145256,81,4,2,316,0,0,3,10,0.25954385739724484,74,736,38,6,0
31,128297,30,10,6,100,0,1,1,2,0.8472881180643703,205,1630,6,9,0
42,133587,44,10,6,247,0,0,0,10,0.6928335523079028,143,267,28,3,0
47,108655,55,18,1,348,1,1,1,7,0.5975342183870899,38,1477,44,6,0
46,37664,71,17,9,357,0,0,1,5,0.4333011258648468,113,2442,45,4,1
37,59281,18,7,3,112,1,1,2,2,0.23900026932926022,103,4350,28,2,0
38,135815,83,11,0,220,0,1,3,11,0.6398041828909706,154,1817,8,7,0
39,61821,79,8,7,338,0,0,2,17,0.23676564731028893,173,168,41,18,0
52,133769,86,2,9,147,0,0,3,10,0.008805254515077632,19,1927,45,19,0
54,54647,39,5,9,295,0,0,0,6,0.06663838238359454,287,4959,1,16,0
33,140861,42,0,8,196,1,0,2,9,0.6940108518778391,287,368,2,15,0
67,99918,54,16,0,68,1,0,1,15,0.3775481650547381,118,2180,40,5,0
66,111985,30,2,6,287,1,1,2,15,0.20640771022073934,176,2013,27,12,0
60,112799,20,17,0,23,1,0,2,14,0.23786706552843906,39,1413,19,6,0
34,120179,96,17,0,185,0,1,1,12,0.4944693838241465,4,3093,41,17,0
33,104944,42,1,8,169,1,1,3,3,0.9054464375390259,103,3820,3,7,0
19,119142,89,3,9,290,1,0,0,3,0.26879586740248373,264,146,29,10,0
21,57603,87,0,9,31,0,0,0,5,0.6554538112135906,145,3842,30,8,0
38,76458,5,9,5,300,0,0,1,17,0.8255896781596789,231,2599,40,3,0
56,100605,50,4,0,175,0,0,3,0,0.48868377603937885,0,3277,21,11,0
51,49623,41,4,6,363,1,1,3,9,0.027032827131687642,240,3118,8,6,0
47,74440,94,8,2,341,1,1,2,2,0.7961702516159748,133,3967,8,8,0
23,112427,39,13,9,176,0,1,0,13,0.8793670797882573,205,1383,30,8,0
34,37704,57,12,3,289,1,1,3,10,0.031042064633120314,215,1916,15,16,0
56,123826,91,12,3,143,0,0,1,4,0.11620148256223717,208,3495,34,11,0
42,57460,57,0,7,10,0,1,0,1,0.08703007911661464,80,3926,21,6,0
22,113045,37,16,0,146,1,0,1,8,0.22118042391608195,235,3482,45,15,0
22,112805,7,19,7,347,0,1,3,16,0.496004359834052,20,1508,30,15,0
37,147529,5,7,8,309,1,1,2,18,0.03334272479966971,290,2539,12,3,0
33,103511,79,2,6,194,0,1,0,16,0.16903046307756098,185,1621,27,17,0
68,140373,51,16,0,75,0,1,3,19,0.40725134199593427,225,4597,48,1,0
58,36565,8,11,6,159,0,0,3,9,0.6330701089919168,204,1884,38,0,0
54,118003,56,17,5,99,0,0,1,16,0.909584043043547,141,334,38,12,0
57,34870,73,13,4,115,1,1,0,10,0.829868284320144,67,280,6,13,0
26,48909,11,10,4,82,0,0,3,6,0.05391146231481103,133,1450,24,13,0
22,39117,22,15,0,311,0,1,2,0,0.9669256003804338,22,4150,47,14,0
59,148903,98,3,5,62,1,1,0,15,0.2670237349727279,232,584,0,13,0
19,97474,99,17,3,131,0,1,1,2,0.363538270279548,13,1496,49,18,0
26,123926,77,6,0,247,1,0,2,14,0.07451641688002464,208,1264,45,4,0
60,74322,11,10,7,130,1,1,3,3,0.9360484158946866,257,3099,34,18,0
53,131536,60,15,7,157,1,0,3,3,0.5459163138246939,176,4950,10,9,0
39,50128,96,15,3,215,0,1,3,4,0.5163089934241154,262,1436,33,5,0
39,127317,15,2,6,325,1,0,3,14,0.015196873022377377,226,2515,17,2,0
39,99001,38,8,2,33,0,1,1,10,0.003437750426293684,99,4514,30,18,0
51,30440,1,7,7,331,1,1,2,18,0.6822137700329595,177,1408,15,6,0
46,90955,46,6,6,297,1,0,0,7,0.4822796682745861,141,4119,45,12,0
55,79613,88,16,4,278,1,1,3,10,0.5075727040525484,19,4828,29,4,0
63,100949,43,10,4,295,0,1,2,10,0.650230161201724,219,856,36,19,0
50,41663,22,3,8,14,1,1,2,8,0.14594183580455544,248,402,24,16,0
35,134059,3,3,5,114,1,1,2,13,0.99834621604827,176,4768,27,19,0
24,133316,14,4,5,56,0,1,2,13,0.08076896281579182,235,4199,23,3,0
18,49547,2,7,1,141,1,0,1,12,0.2678788899775252,132,2390,33,18,0
50,111662,61,9,4,206,1,0,2,0,0.6938490534212648,8,2742,20,3,0
18,135056,32,16,3,139,1,0,1,8,0.5159186873865369,52,4147,48,10,0
41,30005,38,5,9,106,0,1,1,7,0.09657425553246313,90,4464,10,0,0
21,133080,97,8,2,290,1,0,3,17,0.7748480334016133,270,3814,26,2,0
21,37038,46,9,8,77,0,1,0,2,0.9704327683726589,225,4706,8,15,0
35,36414,42,7,6,1,0,1,0,2,0.47307616556355947,259,1243,15,18,0
44,117659,6,14,3,273,0,0,2,1,0.2531165647368113,236,623,10,6,0
60,99506,41,17,8,34,1,1,2,3,0.10682741161116005,212,4674,13,15,0
49,106586,25,4,8,264,1,0,0,8,0.20522802709178523,209,2475,42,14,0
50,32606,98,17,6,217,0,0,0,14,0.3112284461750183,163,4849,14,4,1
45,46482,11,0,4,66,0,1,1,17,0.18796709992497596,98,1291,21,16,0
59,128829,41,1,8,68,0,0,2,16,0.684480632527228,185,3322,41,11,0
58,101873,71,9,6,223,1,0,0,10,0.022941786840924627,70,1017,41,9,0
53,63948,57,5,8,360,1,1,0,0,0.40910897488346376,225,2503,21,3,0
23,119987,46,18,2,293,1,0,1,5,0.3741441569313557,193,1825,24,5,0
33,121801,86,10,8,325,0,0,3,13,0.8779983782397813,251,4085,21,4,1
51,121250,48,17,0,202,0,1,1,4,0.2727806229853027,157,3013,2,8,0
40,50875,63,15,4,80,0,0,0,2,0.5824050430661483,30,430,38,10,0
67,43057,39,7,1,65,1,1,2,18,0.004679361640026247,7,2080,29,6,0
59,62400,10,3,0,296,1,1,3,0,0.9169492597827844,98,2858,0,8,0
41,101458,85,10,2,279,1,0,1,3,0.6366627899013347,227,2827,44,4,0
66,98607,70,9,6,260,0,1,3,15,0.793631922630414,185,534,2,0,1
30,117561,65,15,2,276,1,1,3,5,0.5693509531945642,84,3819,46,14,0
35,57503,98,11,9,5,1,0,1,4,0.8155265916908596,259,4605,16,16,1
30,53765,59,2,9,131,0,1,2,6,0.08438916597323265,95,4056,32,9,0
66,131096,78,10,8,264,1,1,0,9,0.7104930879415959,79,126,12,15,0
54,149466,36,15,2,324,1,0,0,0,0.1488057612877508,273,4197,7,2,0
60,76612,27,2,5,67,1,0,2,18,0.5764840263681574,277,1251,31,13,0
56,128318,73,9,1,125,1,1,3,13,0.9857229477572166,282,2927,25,9,0
59,114335,55,15,7,314,0,1,2,3,0.180512191660677,75,973,5,7,0
34,130989,70,6,9,170,0,0,3,14,0.25616887075940886,31,2346,11,16,0
32,123012,95,14,4,335,0,1,1,5,0.21131220813191598,295,4660,7,10,1
35,111748,81,14,1,28,0,0,3,19,0.4122079508290496,235,2825,28,16,0
40,39428,53,9,6,175,1,1,0,9,0.48853811031534033,231,3819,19,0,0
68,61419,60,2,2,306,0,1,0,14,0.16005503696298695,163,1479,44,18,0
47,95195,61,5,4,291,0,1,3,18,0.027829375883768104,265,193,12,11,0
51,103695,36,17,8,331,0,1,0,7,0.3416220494437656,130,3581,44,5,0
21,119846,85,4,0,104,0,1,2,12,0.38202756893781875,75,4887,7,5,0
